burst,correction_type,target,random_seed,model,roc_auc,accuracy,balanced_acc,f1_score,precision,recall,time
Burst_2,rotbasal,Behaviour,100,TabPFN,0.923116103507575,0.7132216014897579,0.5335741990983927,0.6897971118536812,0.6888569134207478,0.7132216014897579,1.253533124923706
Burst_2,rotbasal,Behaviour,123,TabPFN,0.9234598405140976,0.7281191806331471,0.6255394151419498,0.7115524517736554,0.71118748929934,0.7281191806331471,1.2710187435150146
Burst_2,rotbasal,Behaviour,1234,TabPFN,0.9149174021991633,0.702048417132216,0.5787042866247936,0.6845284834288097,0.6807292146061307,0.702048417132216,1.2478606700897217
Burst_2,rotbasal,Behaviour,123456,TabPFN,0.9055475853806456,0.6703910614525139,0.49793578797035015,0.6502012122789401,0.6547872281755588,0.6703910614525139,1.2664942741394043
Burst_2,rotdaily,Behaviour,42,TabPFN,0.9003335508062668,0.6964618249534451,0.6102994068143838,0.6732025634133963,0.6846424440219812,0.6964618249534451,1.2494699954986572
Burst_2,rotdaily,Behaviour,100,TabPFN,0.9167918731742054,0.7113594040968343,0.5205491577035356,0.6825835661151517,0.6868252394141299,0.7113594040968343,1.2422277927398682
Burst_2,rotdaily,Behaviour,123,TabPFN,0.9157125461841106,0.7113594040968343,0.5970998695365055,0.6866953971671522,0.7097396671528785,0.7113594040968343,1.2641832828521729
Burst_2,rotdaily,Behaviour,1234,TabPFN,0.908618705961743,0.6983240223463687,0.5750734832244049,0.6738895093261986,0.6765288574074759,0.6983240223463687,1.2789735794067383
Burst_2,rotdaily,Behaviour,123456,TabPFN,0.9025477496387794,0.6852886405959032,0.4939020337061812,0.6560577029927576,0.6656448974626231,0.6852886405959032,1.2394816875457764
Burst_2,uncorrected,Behaviour,42,TabPFN,0.9265174227418568,0.7355679702048417,0.6677951848458761,0.726704711389619,0.7345871907676181,0.7355679702048417,1.2628686428070068
Burst_2,uncorrected,Behaviour,100,TabPFN,0.9346976795476947,0.74487895716946,0.6630435296909951,0.7335859448305775,0.7427754889330603,0.74487895716946,1.2493245601654053
Burst_2,uncorrected,Behaviour,123,TabPFN,0.9316862435813069,0.7392923649906891,0.6704927752738813,0.7304430201241572,0.7391272891813105,0.7392923649906891,1.3772883415222168
Burst_2,uncorrected,Behaviour,1234,TabPFN,0.9286728743977,0.7337057728119181,0.6416247091362299,0.7220598117315659,0.7285202931337843,0.7337057728119181,1.234708309173584
Burst_2,uncorrected,Behaviour,123456,TabPFN,0.9188875486224687,0.7355679702048417,0.6146401249799868,0.7284178859177801,0.735299188405847,0.7355679702048417,1.2632429599761963
Burst_3,rotbasal,Behaviour,42,TabPFN,0.9096953201242383,0.7088452088452089,0.5491652378419951,0.6928256219480058,0.7145496327331292,0.7088452088452089,1.9837825298309326
Burst_3,rotbasal,Behaviour,100,TabPFN,0.9278743675269464,0.7506142506142506,0.5897096621742207,0.7339595306905234,0.7565004858148772,0.7506142506142506,1.925997257232666
Burst_3,rotbasal,Behaviour,123,TabPFN,0.9164034444899253,0.7199017199017199,0.5895287044344621,0.7059956076243187,0.7336612091170346,0.7199017199017199,1.9605467319488525
Burst_3,rotbasal,Behaviour,1234,TabPFN,0.9075305126736795,0.7162162162162162,0.5256746174018548,0.6975059281824197,0.7341071828776746,0.7162162162162162,1.96687650680542
Burst_3,rotbasal,Behaviour,123456,TabPFN,0.9234415483365214,0.7358722358722358,0.52330781267411,0.7164989979774073,0.7320712502437091,0.7358722358722358,1.9455111026763916
Burst_3,rotdaily,Behaviour,42,TabPFN,0.9143432193791413,0.7100737100737101,0.5502153661504752,0.6977679557778422,0.7130553961973304,0.7100737100737101,1.97403883934021
Burst_3,rotdaily,Behaviour,100,TabPFN,0.925179977879727,0.7432432432432432,0.5858331000021076,0.7246311700711565,0.7485626832880837,0.7432432432432432,1.9532299041748047
Burst_3,rotdaily,Behaviour,123,TabPFN,0.9108602778678545,0.7039312039312039,0.5625843613296354,0.6840615273667995,0.7010162066753765,0.7039312039312039,1.9871339797973633
Burst_3,rotdaily,Behaviour,1234,TabPFN,0.902388675538159,0.7137592137592138,0.564261499374421,0.7034744291223737,0.7222722979970565,0.7137592137592138,1.9847798347473145
Burst_3,rotdaily,Behaviour,123456,TabPFN,0.9270121424933804,0.7248157248157249,0.5297377931701167,0.7093380554309734,0.7320644090853469,0.7248157248157249,1.968324899673462
Burst_3,uncorrected,Behaviour,42,TabPFN,0.9304820248384127,0.7567567567567568,0.6366352298253902,0.7456662529820944,0.768265344698243,0.7567567567567568,1.993906021118164
Burst_3,uncorrected,Behaviour,100,TabPFN,0.9348457594725516,0.7628992628992629,0.6176141924673308,0.7486785826841053,0.7608291858070763,0.7628992628992629,1.9453661441802979
Burst_3,uncorrected,Behaviour,123,TabPFN,0.9245044093906097,0.7358722358722358,0.6146352838029812,0.7251853966270372,0.7396493970249447,0.7358722358722358,1.94651198387146
Burst_3,uncorrected,Behaviour,1234,TabPFN,0.9213225318662548,0.7407862407862408,0.5863425258822024,0.7298837011571097,0.7486061695691637,0.7407862407862408,1.9756805896759033
Burst_3,uncorrected,Behaviour,123456,TabPFN,0.9288454222387332,0.7457002457002457,0.5396887945153592,0.727956956397128,0.7498330450291564,0.7457002457002457,1.9444990158081055
Burst_4,rotbasal,Behaviour,42,TabPFN,0.906209454088328,0.7123287671232876,0.575176836675966,0.7026037593149655,0.7240123055800638,0.7123287671232876,2.830780029296875
Burst_4,rotbasal,Behaviour,100,TabPFN,0.9178740597386487,0.7333333333333333,0.6098922894056408,0.7206065310435075,0.7415333897682738,0.7333333333333333,2.810792922973633
Burst_4,rotbasal,Behaviour,123,TabPFN,0.9138144971845698,0.7168949771689498,0.5691268571362418,0.7034442018294063,0.7201577865301524,0.7168949771689498,2.855487585067749
Burst_4,rotbasal,Behaviour,1234,TabPFN,0.915755220390935,0.7214611872146118,0.602254595214154,0.7087845852744996,0.719979464813658,0.7214611872146118,2.8244988918304443
Burst_4,rotbasal,Behaviour,123456,TabPFN,0.9224632785177758,0.7296803652968037,0.6162472841700783,0.715341767891363,0.7367568352040984,0.7296803652968037,2.826490640640259
Burst_4,rotdaily,Behaviour,42,TabPFN,0.9044642793356448,0.7031963470319634,0.5362719554195947,0.6871418709551035,0.7098717859582495,0.7031963470319634,2.8134162425994873
Burst_4,rotdaily,Behaviour,100,TabPFN,0.9157948209483044,0.7223744292237443,0.5450928526775083,0.6996936327185906,0.7204794496091467,0.7223744292237443,2.843555212020874
Burst_4,rotdaily,Behaviour,123,TabPFN,0.911314941612757,0.7050228310502283,0.5323190927293094,0.6850334202150784,0.7104959156093776,0.7050228310502283,2.8140223026275635
Burst_4,rotdaily,Behaviour,1234,TabPFN,0.914225519092496,0.7105022831050228,0.5751954078414991,0.6920497053719645,0.7108994863474775,0.7105022831050228,2.833592176437378
Burst_4,rotdaily,Behaviour,123456,TabPFN,0.9152187582055453,0.7242009132420091,0.589021512704272,0.7023286451150788,0.7280621436372207,0.7242009132420091,2.8250184059143066
Burst_4,uncorrected,Behaviour,42,TabPFN,0.9130120422694251,0.7187214611872146,0.633599432688055,0.7100097977401721,0.7216512597795843,0.7187214611872146,2.828758478164673
Burst_4,uncorrected,Behaviour,100,TabPFN,0.9271593472959365,0.7461187214611872,0.6321874797208582,0.733365583364007,0.7409825400465807,0.7461187214611872,2.8446037769317627
Burst_4,uncorrected,Behaviour,123,TabPFN,0.9225822491628342,0.7232876712328767,0.5918973771469902,0.7126784827918545,0.7236829172062338,0.7232876712328767,2.824531316757202
Burst_4,uncorrected,Behaviour,1234,TabPFN,0.9236878490288133,0.7287671232876712,0.6202834086851114,0.7170808084075105,0.7238590407391595,0.7287671232876712,2.865389347076416
Burst_4,uncorrected,Behaviour,123456,TabPFN,0.9283270003721936,0.7342465753424657,0.64650950548348,0.7247671864002431,0.7387308082415199,0.7342465753424657,2.821312665939331
